host_response_time,host_is_superhost,host_identity_verified,property_type,room_type,instant_bookable,host_response_rate,host_acceptance_rate,capacity,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,minimum_nights,maximum_nights,reviews_per_month
Desconocido,f,t,Entire rental unit,Entire home/apt,f,0.9,0.9,2,886,4.8,4.9,4.9,4.9,4.95,4.83,4.73,1,99,2.05
a few days or more,f,t,Private room in rental unit,Private room,f,0.29,0,1,212,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
Desconocido,f,t,Entire rental unit,Entire home/apt,f,0.9,0.9,2,767,4.75,4.88,4.68,4.93,4.95,4.7,4.75,1,1125,1.93
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,3,750,4.58,4.75,4.92,5,5,4.92,4.58,1,1124,0.48
Desconocido,f,t,Entire loft,Entire home/apt,f,0.9,0.9,2,790,4.71,4.77,4.74,4.83,4.81,4.75,4.67,1,1125,2.39
within an hour,t,t,Entire condo,Entire home/apt,t,1,1,2,1500,4.83,4.82,4.8,4.89,4.9,4.96,4.78,1,1125,2.81
within an hour,f,t,Private room in loft,Private room,t,1,1,3,368,4.63,4.69,4.63,4.82,4.84,4.73,4.72,1,90,3.99
within an hour,f,t,Entire loft,Entire home/apt,f,0.98,0.94,2,900,4.47,4.71,4.47,4.76,4.76,4.94,4.53,1,60,0.6
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.99,0.99,4,622,4.56,4.71,4.71,4.7,4.72,4.7,4.7,1,1125,1.1
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,4,1725,4.95,4.95,5,5,5,5,4.86,3,1125,1.03
within a day,f,t,Private room in rental unit,Private room,f,1,1,2,1000,5,5,5,4,5,5,5,2,365,0.2
within an hour,t,t,Private room in home,Private room,f,1,0.96,2,1331,4.4,4.6,4.2,5,4.6,5,4.6,1,365,0.17
within an hour,f,t,Entire rental unit,Entire home/apt,f,0.98,0.94,2,924,5,4.78,4.89,4.67,4.89,4.89,4.67,1,60,0.32
within an hour,t,t,Shared room in hostel,Shared room,f,1,0.96,1,500,5,5,4.67,5,5,5,5,1,365,0.1
within a day,f,t,Private room in home,Private room,f,0.86,0.71,3,399,5,5,5,5,5,5,5,1,365,0.18
within an hour,f,f,Entire rental unit,Entire home/apt,f,1,0.9,2,900,4.22,4.61,4.11,4.5,4.19,4.72,4.42,1,7,1.25
within an hour,f,t,Entire rental unit,Entire home/apt,f,0.98,0.97,12,2374,4,4,3.74,4.79,4.42,4.79,3.95,1,1125,1.19
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,0.98,6,1387,2.67,3.67,2.67,4.33,4.33,4.33,3,1,365,0.25
within an hour,f,t,Entire rental unit,Entire home/apt,f,0.99,0.99,2,690,4.71,4.78,4.86,4.94,4.86,4.97,4.7,1,365,2.11
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.98,6,2000,5,5,5,5,5,5,5,1,365,0.29
a few days or more,f,t,Entire condo,Entire home/apt,f,0,0.36,6,2699,4.5,4.71,4.57,4.79,4.86,5,4.64,2,1125,0.53
Desconocido,f,t,Private room in rental unit,Private room,t,0.9,0.9,1,380,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
Desconocido,f,t,Entire loft,Entire home/apt,f,0.9,0.9,2,950,4.85,4.94,4.79,4.97,5,4.76,4.85,1,1125,1.14
a few days or more,f,t,Entire rental unit,Entire home/apt,t,0,0.11,4,2800,5,5,5,5,5,5,5,3,9,0.16
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,2013,5,5,5,5,5,5,5,2,1125,0.12
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.89,6,1830,4.78,4.78,4.89,4.83,4.92,5,4.81,2,365,1.42
within an hour,t,t,Entire condo,Entire home/apt,f,1,1,4,3020,5,5,5,5,5,4.94,4.94,3,1125,0.59
within an hour,f,t,Entire condo,Entire home/apt,f,1,1,4,916,4.72,4.87,4.7,4.86,4.82,4.9,4.77,3,1125,2.7
within an hour,f,t,Private room in guest suite,Private room,f,0.98,0.96,2,792,4.7,4.89,4.96,4.87,4.96,4.94,4.68,1,1125,1.56
within an hour,t,t,Entire guest suite,Entire home/apt,t,1,1,2,620,4.93,4.94,4.88,4.97,4.94,4.91,4.94,1,28,1.1
within an hour,f,t,Private room in guest suite,Private room,f,0.98,0.96,2,792,4.66,4.82,4.58,4.97,4.84,4.92,4.71,1,1125,2.11
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,2,1984,4.95,4.95,4.97,4.97,4.92,4.97,4.78,3,60,2.61
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.98,2,1521,4.84,4.87,4.93,4.94,4.93,4.81,4.78,1,16,1.1
Desconocido,f,t,Shared room in rental unit,Shared room,f,0.9,0.9,3,17000,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,265,1.1
within an hour,t,t,Private room in home,Private room,t,1,1,2,211,4.71,4.76,4.76,4.75,4.8,4.4,4.75,1,1125,1.88
within a few hours,f,t,Entire rental unit,Entire home/apt,f,0.67,0.52,4,2000,4.64,4.55,4.45,4.91,4.73,4.82,4.45,2,1125,0.38
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,3,1386,4.95,5,5,4.89,5,4.95,5,2,365,0.75
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,4,1043,4.88,4.96,4.79,4.97,5,4.92,4.89,2,28,2.58
within an hour,t,t,Entire home,Entire home/apt,f,1,1,8,4932,4.63,4.65,4.68,4.83,4.85,4.98,4.57,1,1125,4.1
within an hour,f,t,Entire loft,Entire home/apt,t,1,1,2,1977,4.86,4.86,5,4.86,5,5,4.71,2,1125,0.33
within a few hours,f,t,Private room in guest suite,Private room,t,1,0.8,3,836,4.88,4.94,4.88,4.88,4.81,4.81,4.88,1,1125,0.55
within an hour,t,t,Entire condo,Entire home/apt,f,1,0.97,3,1144,4.84,4.9,4.92,4.93,4.99,4.98,4.78,2,1125,3.1
Desconocido,f,t,Entire rental unit,Entire home/apt,f,0.9,0.75,3,592,4.7,4.8,4.7,4.8,4.8,4.8,4.7,3,60,1.1
Desconocido,f,f,Private room in rental unit,Private room,f,0.9,0.9,1,550,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,1125,1.1
within an hour,f,t,Entire condo,Entire home/apt,f,1,1,5,650,4.69,4.88,4.69,4.88,4.75,4.69,4.56,1,1125,0.6
within an hour,t,t,Entire condo,Entire home/apt,f,1,1,7,2513,4.93,4.93,4.91,4.97,4.95,5,4.91,1,90,1.95
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.99,1,5,1040,4.62,4.81,4.71,4.81,4.74,4.91,4.65,1,365,2.35
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,2,1829,4.83,4.88,4.88,4.91,4.93,4.93,4.82,1,182,4.03
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,4,927,4.56,4.8,4.69,4.65,4.65,4.6,4.62,3,1125,1.99
within an hour,f,t,Entire condo,Entire home/apt,f,1,1,2,1250,5,4.67,5,5,5,5,5,2,1125,0.32
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,5,1699,4.84,4.9,4.91,4.94,4.97,4.92,4.78,2,1125,2.99
within an hour,f,t,Entire condo,Entire home/apt,f,1,1,4,952,4.49,4.57,4.57,4.73,4.33,4.79,4.7,3,1125,2.12
within a few hours,f,f,Entire rental unit,Entire home/apt,f,1,0.5,5,1050,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,30,1.1
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,950,4.8,4.83,4.83,4.95,4.88,4.78,4.78,1,120,1.6
within a day,f,t,Entire condo,Entire home/apt,f,1,1,2,1200,4.83,5,4.67,4.67,5,5,4.83,2,30,0.21
Desconocido,f,f,Private room in serviced apartment,Private room,f,0.9,0,1,448,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,30,1.1
within an hour,t,t,Entire loft,Entire home/apt,f,1,1,2,682,4.81,5,4.86,5,5,5,4.81,2,90,0.75
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.88,4,769,5,5,5,5,4.93,4.86,5,2,7,1.06
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.99,0.99,5,640,4.55,4.69,4.6,4.75,4.77,4.69,4.64,1,1125,1.1
within an hour,t,t,Private room in rental unit,Private room,f,1,1,1,250,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,8,1.1
within a few hours,f,f,Entire rental unit,Entire home/apt,f,0.7,0.29,7,1450,4.56,4.56,4.44,4.89,5,4.78,4.78,3,1125,0.3
a few days or more,f,f,Private room in rental unit,Private room,f,0,0,1,215,4.7,4.8,4.7,4.8,4.8,4.8,4.7,3,6,1.1
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,6,1099,4.63,4.67,4.74,4.78,4.76,4.83,4.67,2,1125,1.59
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,2,241,4.73,4.86,4.78,4.81,4.95,4.51,4.78,1,1125,1.27
Desconocido,f,t,Entire loft,Entire home/apt,f,0.9,0.9,2,819,4.78,4.86,4.84,4.96,4.92,4.74,4.8,1,1125,1.76
Desconocido,f,t,Entire loft,Entire home/apt,f,0.9,0.9,2,950,4.86,4.89,4.88,4.93,4.93,4.7,4.77,1,99,2.02
Desconocido,f,t,Entire loft,Entire home/apt,f,0.9,0.9,2,779,4.77,4.91,4.77,4.91,4.95,4.61,4.52,1,99,1.54
within an hour,t,t,Entire condo,Entire home/apt,f,1,1,5,1199,4.71,5,4.86,4.71,4.86,4.86,4.86,2,1125,0.24
Desconocido,f,t,Entire loft,Entire home/apt,f,0.9,0.9,2,817,4.85,4.81,4.89,4.85,4.87,4.75,4.64,1,1125,1.84
Desconocido,f,t,Private room in condo,Private room,f,0.9,0.75,2,350,4.69,4.75,4.56,4.89,4.92,4.97,4.83,1,365,1.24
within an hour,f,f,Entire condo,Entire home/apt,t,1,1,4,900,4.62,4.66,4.69,4.72,4.62,4.66,4.62,2,1125,1.02
within a day,t,t,Entire loft,Entire home/apt,f,0.5,1,2,1199,4.84,4.84,4.84,4.82,4.88,4.91,4.88,2,45,1.97
within a few hours,f,t,Private room in rental unit,Private room,f,0.85,0,1,704,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,999,1.1
Desconocido,f,t,Entire loft,Entire home/apt,f,0.9,0.9,2,784,4.81,4.87,4.86,4.86,4.84,4.74,4.75,1,99,2.64
Desconocido,f,t,Private room in rental unit,Private room,t,0.9,0.9,1,450,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,1125,1.1
Desconocido,f,f,Entire rental unit,Entire home/apt,t,0.9,1,2,1000,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,1125,1.1
Desconocido,f,t,Entire loft,Entire home/apt,f,0.9,0.9,2,772,4.84,4.89,4.85,4.93,4.91,4.8,4.78,1,99,1.89
Desconocido,f,t,Entire loft,Entire home/apt,f,0.9,0.9,2,726,4.79,4.93,4.89,4.89,4.89,4.82,4.91,1,1125,2.15
Desconocido,f,t,Entire loft,Entire home/apt,f,0.9,0.9,2,891,4.91,4.95,4.88,4.95,4.96,4.71,4.91,1,99,1.94
Desconocido,f,t,Entire loft,Entire home/apt,f,0.9,0.9,2,849,4.81,4.89,4.83,4.87,4.89,4.68,4.79,2,1125,1.81
within an hour,t,t,Entire home,Entire home/apt,f,1,1,8,3984,4.86,4.77,4.88,4.98,5,5,4.86,2,1125,1.52
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,1644,4.69,4.6,4.62,4.81,4.83,4.98,4.52,2,365,1.48
within an hour,t,t,Entire loft,Entire home/apt,t,1,0.94,2,884,4.9,4.86,4.95,4.98,4.92,4.92,4.68,1,1125,2.1
within an hour,f,t,Private room in condo,Private room,f,1,0.99,2,600,4.86,4.86,4.1,4.76,4.62,4.57,4.76,1,37,0.74
within an hour,t,t,Entire loft,Entire home/apt,f,1,0.97,2,2934,4.92,4.94,4.93,4.88,4.93,4.93,4.9,1,6,1.1
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,0.99,6,1502,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,1125,1.1
Desconocido,f,t,Entire rental unit,Entire home/apt,f,0.9,0,3,2200,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,1125,1.1
within an hour,f,t,Entire rental unit,Entire home/apt,f,0.98,1,2,950,4.46,4.7,4.55,4.81,4.53,4.86,4.5,1,1125,3.98
Desconocido,f,t,Entire loft,Entire home/apt,f,0.9,0.9,2,719,4.5,4.75,4.7,4.65,4.72,4.52,4.33,1,99,2.06
within an hour,f,t,Private room in rental unit,Private room,f,1,0.97,2,850,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,90,1.1
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.92,5,2342,5,5,5,5,5,5,5,1,1125,0.1
within an hour,f,t,Private room in home,Private room,f,0.97,0.99,2,352,4.81,4.74,4.77,4.74,4.97,4.9,4.77,2,28,1.04
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,6,1102,4.72,4.83,4.69,4.9,4.94,4.92,4.72,2,1125,3.3
within a day,f,t,Shared room in home,Shared room,f,0.86,0.71,1,299,5,5,4.8,5,5,5,5,1,365,0.18
within an hour,t,t,Entire condo,Entire home/apt,f,1,1,8,1193,4.92,4.94,4.95,4.93,4.94,4.92,4.89,2,1125,3.77
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,900,4.59,4.82,4.68,4.88,4.74,4.97,4.76,2,1125,1.17
within a day,f,t,Private room in home,Private room,f,0.86,0.71,1,299,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within a few hours,f,t,Entire condo,Entire home/apt,f,0.67,0.98,6,1400,5,5,5,5,4,5,5,2,360,0.23
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,2,724,4.92,4.96,4.97,4.96,4.98,4.9,4.89,1,28,1.1
within a day,f,t,Private room in home,Private room,f,0.86,0.71,2,299,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,t,t,Entire loft,Entire home/apt,f,1,1,3,800,4.89,4.89,4.69,4.91,4.93,4.91,4.78,2,60,1.6
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,0.99,2,1410,4.96,4.94,4.99,5,5,4.87,4.84,2,365,2.69
within an hour,f,t,Entire condo,Entire home/apt,t,1,1,4,632,4.72,4.79,4.58,4.94,4.94,4.92,4.77,2,1125,3.51
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.99,0.99,2,690,4.58,4.75,4.92,4.92,4.58,5,4.58,1,365,0.41
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,4,2000,4.78,4.81,4.7,4.81,4.85,4.89,4.85,2,365,1.35
within an hour,t,t,Private room in home,Private room,f,1,0.99,2,389,4.85,4.91,4.87,4.88,4.88,4.9,4.87,1,30,1.1
within an hour,t,t,Entire condo,Entire home/apt,f,1,1,4,1811,4.82,4.73,4.67,4.82,4.94,4.94,4.73,1,1125,2.49
within an hour,f,t,Entire loft,Entire home/apt,t,1,1,2,539,4.67,4.76,4.76,4.81,4.81,4.71,4.52,1,1125,0.74
Desconocido,f,f,Private room in serviced apartment,Private room,f,0.9,0.9,1,330,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,5,2286,4.88,4.89,4.94,4.74,4.93,4.95,4.91,2,1122,4.3
Desconocido,f,t,Private room in rental unit,Private room,t,0.9,0.9,2,500,5,5,5,5,5,5,5,1,365,0.08
within a few hours,f,t,Private room in rental unit,Private room,f,0.85,0,3,300,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Entire rental unit,Entire home/apt,f,0.98,0.94,2,900,4.57,4.71,4.86,4.64,4.5,5,4.5,1,60,0.49
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,5,2195,4.85,4.93,4.94,4.81,4.91,4.97,4.89,2,1122,3.53
a few days or more,f,f,Private room in condo,Private room,f,0,0,1,860,5,4.8,5,5,5,4.6,4.6,2,120,0.24
within an hour,t,t,Entire condo,Entire home/apt,f,1,1,2,1549,4.86,4.9,4.92,4.97,4.95,4.81,4.86,3,15,1.1
within a day,f,t,Shared room in home,Shared room,f,0.86,0.71,1,199,5,4.67,4.67,5,5,5,5,1,365,0.11
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,1000,4.86,4.89,4.79,4.89,4.86,4.89,4.86,2,1125,0.98
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,5,2200,4.87,4.88,4.9,4.79,4.89,4.89,4.85,2,1125,3.58
within an hour,f,t,Entire rental unit,Entire home/apt,f,0.98,0.94,4,1245,4.76,4.88,4.76,4.68,4.72,4.96,4.8,1,60,0.86
within an hour,f,t,Entire serviced apartment,Entire home/apt,f,1,1,5,1450,4.85,4.83,4.8,4.85,4.8,4.88,4.78,2,1125,1.41
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,2,700,4.61,4.78,4.68,4.85,4.61,4.93,4.76,2,1125,1.45
within an hour,f,t,Holiday park,Entire home/apt,t,1,1,8,5990,5,4.5,5,5,5,5,5,1,1125,0.07
within an hour,t,t,Entire condo,Entire home/apt,f,1,0.94,4,708,4.9,4.95,5,5,5,4.76,4.81,1,60,0.74
within a few hours,f,f,Private room in rental unit,Private room,f,1,0.9,1,500,5,5,5,5,5,5,5,1,1125,0.04
within an hour,t,t,Entire loft,Entire home/apt,f,1,1,2,853,4.73,4.53,4.27,4.87,4.8,4.93,4.67,1,1125,0.57
within an hour,f,t,Entire rental unit,Entire home/apt,f,0.83,1,3,1000,4.86,4.86,4.91,4.91,4.86,4.95,4.64,1,1125,0.76
Desconocido,f,t,Private room in loft,Private room,f,0.9,0.9,2,1097,5,5,5,5,5,5,5,1,5,0.05
within an hour,f,t,Casa particular,Entire home/apt,t,1,0.75,1,500,5,5,5,5,5,5,5,2,1125,0.04
Desconocido,f,t,Entire serviced apartment,Entire home/apt,f,0.9,1,4,2036,5,5,5,5,5,5,5,1,1125,0.04
within a day,f,t,Private room in rental unit,Private room,f,1,1,2,449,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,30,1.1
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,3,1908,4.86,4.95,4.97,4.82,4.86,4.95,4.89,2,1125,3.97
Desconocido,f,f,Private room in condo,Private room,t,0.9,0.9,1,300,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Private room in home,Private room,f,1,0.97,1,344,4.33,4.67,4.33,4.5,4.67,4.67,4.17,1,1125,0.35
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,0.98,2,551,4.8,4.75,4.95,4.85,4.75,4.6,4.65,2,1125,0.69
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,4,914,4.46,4.66,4.49,4.85,4.71,4.59,4.59,2,1125,1.54
within a day,f,t,Entire rental unit,Entire home/apt,t,1,1,3,990,4.94,4.94,4.94,4.94,4.94,4.82,4.94,1,180,0.6
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,5,2286,4.98,4.94,4.94,4.82,4.89,4.95,4.92,2,1125,3.32
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.97,2,2113,4.85,4.8,4.9,4.93,4.9,4.78,4.85,2,1125,1.39
Desconocido,f,t,Entire rental unit,Entire home/apt,t,0.9,0.9,3,10000,5,5,5,5,5,5,5,1,365,0.03
within a day,f,t,Tiny home,Entire home/apt,f,0.91,0.93,8,3450,5,5,5,5,5,5,5,1,1125,0.04
within a few hours,f,t,Private room in rental unit,Private room,f,1,0.8,1,320,4,5,4,5,5,5,3,1,360,0.5
within a few hours,f,t,Entire condo,Entire home/apt,f,1,0.79,6,1100,4.89,4.61,4.89,4.72,4.94,4.67,4.83,1,1125,0.65
a few days or more,f,t,Private room in rental unit,Private room,f,0,0,2,350,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,1125,1.1
within a day,f,t,Private room in rental unit,Private room,f,1,0.5,1,450,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,60,1.1
within an hour,f,t,Private room in rental unit,Private room,f,1,0.97,2,400,4.88,4.88,4.81,4.88,4.95,4.91,4.83,1,15,2.08
within an hour,t,t,Entire home,Entire home/apt,t,1,1,11,3500,4.91,4.93,4.93,5,5,4.91,4.86,1,1125,1.55
within an hour,t,t,Entire condo,Entire home/apt,f,1,1,5,1190,4.9,4.95,4.95,5,4.95,4.95,4.9,2,125,0.68
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,4,1184,4.82,4.88,4.93,4.88,4.92,4.64,4.83,2,60,3.28
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,3,1081,4.76,4.85,4.67,4.91,5,4.91,4.64,1,365,1.21
within an hour,f,t,Private room in rental unit,Private room,t,0.98,1,2,700,4.25,4.42,4.83,4.25,4.25,4.92,4.25,1,365,0.41
within a few hours,f,t,Entire rental unit,Entire home/apt,t,0.92,0.97,4,500,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,60,1.1
within an hour,f,t,Private room in home,Private room,f,0.97,0.99,2,330,4.67,5,4.83,5,5,5,4.5,2,30,0.2
within an hour,t,t,Private room in home,Private room,t,1,1,1,400,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,90,1.1
within an hour,t,t,Entire serviced apartment,Entire home/apt,f,1,1,6,1276,4.89,4.98,4.95,4.95,4.94,4.88,4.89,1,1125,2.27
within an hour,t,t,Private room in home,Private room,f,1,0.99,2,1400,4.92,4.92,4.96,4.96,4.92,4.8,4.84,2,1125,1.07
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,6,1500,5,5,5,4.91,5,4.91,5,1,30,0.74
within an hour,t,t,Private room in home,Private room,f,1,0.99,2,1500,4.94,4.89,4.94,5,5,4.89,4.94,2,1125,0.81
within an hour,t,t,Private room in home,Private room,f,1,0.99,2,1008,4.75,4.88,5,4.88,4.88,4.63,4.5,2,1125,0.71
within an hour,t,t,Private room in home,Private room,f,1,0.99,2,1400,4.96,5,5,5,5,4.96,5,2,1125,1.12
within an hour,t,t,Private room in home,Private room,f,1,0.99,2,999,4.83,4.91,4.91,4.91,4.91,4.83,4.87,1,1125,1.04
within an hour,t,t,Private room in home,Private room,t,1,1,2,550,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,90,1.1
within an hour,t,f,Entire guest suite,Entire home/apt,t,1,0.92,2,500,4.82,4.91,4.91,4.82,4.91,4.73,4.45,1,35,0.79
within an hour,t,t,Private room in home,Private room,t,1,1,4,850,5,5,5,5,5,5,5,2,90,0.16
within a day,f,t,Entire home,Entire home/apt,f,0.71,0.83,16,28000,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,30,1.1
a few days or more,f,t,Private room in condo,Private room,f,0,0.25,1,550,5,5,5,5,5,5,5,2,365,0.07
Desconocido,f,t,Private room in rental unit,Private room,f,0.9,0.9,2,10000,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,4,1463,4.62,4.64,4.66,4.72,4.64,4.82,4.62,2,1125,1.77
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.98,4,1421,5,5,5,5,5,5,4.88,3,182,0.36
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,600,4.82,4.94,4.94,4.94,4.94,4.82,4.76,2,1125,0.61
within an hour,f,t,Private room in rental unit,Private room,t,1,0.98,1,349,3,3.67,2.67,3.67,4,3.67,3,1,1125,0.11
within a day,f,t,Private room in rental unit,Private room,f,0.88,0.56,1,212,5,5,5,5,5,5,5,1,365,0.04
within an hour,f,t,Private room in rental unit,Private room,f,1,0.97,2,479,4.91,4.91,4.73,4.77,5,4.91,4.91,1,1125,0.77
within an hour,f,t,Private room in rental unit,Private room,t,1,0.98,1,339,3.5,4.17,3.67,4.17,4.17,4.33,3.5,1,1125,0.21
Desconocido,f,f,Private room in home,Private room,f,0.9,0.9,1,1250,5,5,5,5,5,5,4.5,2,1125,0.07
within an hour,t,t,Private room in home,Private room,f,1,0.97,2,851,4.87,4.92,4.98,4.98,4.96,4.84,4.92,2,7,3.22
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,980,4.83,4.9,4.84,4.91,4.89,4.77,4.82,1,1125,1.1
a few days or more,f,t,Entire rental unit,Entire home/apt,f,0,0,1,743,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,27,1.1
within an hour,f,t,Entire loft,Entire home/apt,f,1,0.99,2,1000,4.61,4.83,4.7,4.84,4.8,4.87,4.65,1,365,4.09
within a few hours,f,t,Private room in home,Private room,f,1,1,1,300,4,5,5,5,4,4,4,2,365,0.06
within an hour,t,t,Private room in home,Private room,f,1,0.97,2,704,4.82,4.89,4.89,4.93,5,4.89,4.82,2,5,1.24
within an hour,t,t,Entire loft,Entire home/apt,f,1,1,4,1114,4.99,5,4.96,4.97,5,5,4.95,2,160,3.27
within an hour,t,t,Entire home,Entire home/apt,f,1,1,8,5592,4.76,4.75,4.69,4.97,4.91,4.74,4.8,2,1125,3.72
Desconocido,f,t,Entire rental unit,Entire home/apt,f,0.9,0,4,2373,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,60,1.1
within an hour,t,t,Entire loft,Entire home/apt,f,1,1,2,726,5,5,5,5,5,5,5,3,1125,0.07
within an hour,t,t,Entire condo,Entire home/apt,t,0.98,1,6,1322,4.82,4.91,4.92,4.98,4.94,5,4.86,2,1125,2.45
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,1800,4.23,4.85,4.92,4.23,4.23,4.92,4.54,2,365,0.51
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,1452,4,4,5,4.33,3.67,4.67,4.67,2,365,1.32
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,908,4,4.2,4,4.2,4.2,4.1,4.1,2,365,0.72
Desconocido,f,t,Entire rental unit,Entire home/apt,f,0.9,0.9,2,743,4.69,4.88,4.74,4.8,4.79,4.8,4.6,2,1125,2.46
within an hour,t,t,Entire serviced apartment,Entire home/apt,t,1,0.98,5,508,4.89,4.86,4.54,4.83,4.86,4.6,4.74,1,1125,1.45
Desconocido,t,f,Private room in loft,Private room,f,0.9,0.94,2,2500,5,5,5,4.5,5,5,5,1,1125,0.3
Desconocido,f,f,Entire rental unit,Entire home/apt,f,0.9,1,6,2599,5,5,5,5,5,5,5,2,1125,0.04
within an hour,Desconocido,t,Room in hotel,Private room,t,1,1,2,1907,5,5,5,4.75,4.25,5,5,1,365,0.16
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,1800,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,365,1.1
Desconocido,f,t,Private room in home,Private room,t,0.9,0.9,2,300,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,1125,1.1
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,1600,4.68,4.47,4.89,4.58,4.53,5,4.58,2,365,0.66
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,1800,4.64,4.92,4.92,4.88,4.44,4.84,4.64,2,1125,0.86
within an hour,t,t,Private room in home,Private room,f,1,1,2,1110,4.77,4.87,4.85,4.97,4.93,5,4.82,1,1125,2.24
within an hour,f,t,Room in hotel,Private room,f,0.8,0.91,2,650,3.71,4.29,4.57,4,4.29,4.14,4,1,1125,0.25
