host_response_time,host_is_superhost,host_identity_verified,property_type,room_type,instant_bookable,host_response_rate,host_acceptance_rate,capacity,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,minimum_nights,maximum_nights,reviews_per_month
within a few hours,f,t,Private room in townhouse,Private room,f,0.9,0.67,1,385,4.8,4.9,4.2,4.7,4.8,4.6,4.6,2,1125,0.2
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,4,2186.03,5,5,5,5,5,4.67,4.67,2,1125,0.12
within an hour,f,t,Entire serviced apartment,Entire home/apt,t,1,1,2,1051.05,4.76,4.81,4.88,4.91,4.84,4.73,4.79,1,1125,1.36
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,1121.89,4.91,4.93,4.89,4.95,4.95,4.83,4.85,1,1125,3.4
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,1540,4.91,4.94,4.89,4.97,4.96,4.8,4.82,1,1125,3.78
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,6,1621.62,4.36,4.47,4.35,4.62,4.6,4.85,4.51,3,1125,3.55
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,1375.22,4.92,4.97,4.84,4.96,4.96,4.8,4.9,1,1125,4.22
within a day,f,t,Entire rental unit,Entire home/apt,f,0.6,0.5,2,836.22,4.75,5,5,4.75,4,4.75,5,2,14,0.31
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.98,3,1694,4.83,4.9,4.93,4.76,4.9,4.83,4.79,2,1125,0.57
within an hour,f,t,Entire guesthouse,Entire home/apt,t,1,1,3,1322.09,4.76,4.94,4.7,5,5,4.88,4.7,1,29,0.68
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,2,1094.94,4.92,4.96,4.98,4.86,4.96,4.9,4.86,2,1125,0.96
within an hour,t,t,Entire serviced apartment,Entire home/apt,t,1,1,7,3322.55,4.88,4.85,4.87,4.95,4.98,4.91,4.85,2,1125,4.24
within an hour,t,t,Entire serviced apartment,Entire home/apt,t,1,1,10,4707.01,4.96,4.97,4.95,4.99,4.99,4.93,4.92,2,1125,3.26
a few days or more,f,t,Entire rental unit,Entire home/apt,t,0,0.9,4,2849,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,90,1.3
within an hour,Desconocido,t,Private room in rental unit,Private room,t,1,0.99,2,1416.03,4.9,4.9,4.9,4.83,4.86,4.95,4.94,2,10,1.21
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,2688.07,4.82,4.82,4.94,4.94,4.88,5,4.94,1,365,0.31
Desconocido,f,t,Entire home,Entire home/apt,t,1,0.9,4,1821.82,4.2,4.8,4.8,4.8,4.6,4.6,4.6,1,1125,0.1
Desconocido,f,t,Entire home,Entire home/apt,t,1,0.9,6,1821.82,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,1125,1.3
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,2,1469.93,4.9,4.9,4.83,4.91,4.88,4.91,4.85,2,1125,2.28
Desconocido,f,t,Entire rental unit,Entire home/apt,t,1,0.9,2,1548.47,4.7,4.8,4.7,4.8,4.8,4.8,4.7,3,1125,1.3
Desconocido,f,t,Entire rental unit,Entire home/apt,t,1,0.9,2,1548.47,4.7,4.8,4.7,4.8,4.8,4.8,4.7,3,1125,1.3
Desconocido,f,t,Entire rental unit,Entire home/apt,t,1,0.9,2,1548.47,5,5,5,5,5,5,5,3,1125,0.02
Desconocido,f,t,Entire rental unit,Entire home/apt,t,1,0.9,2,1275.12,5,5,5,5,5,5,5,3,1125,0.09
Desconocido,f,t,Entire rental unit,Entire home/apt,t,1,0.9,2,1275.12,4.7,4.8,4.7,4.8,4.8,4.8,4.7,3,1125,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,1123.43,4.46,4.48,4.78,4.7,4.75,4.78,4.48,3,999,1.3
within an hour,Desconocido,t,Entire rental unit,Entire home/apt,f,1,1,4,1743.28,4.93,4.93,4.94,4.97,4.98,4.96,4.91,1,1125,3.24
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,2262.26,4.82,4.83,5,4.87,4.9,4.83,4.83,1,1125,2.69
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,1301.3,4.12,4.35,4.34,4.25,4.41,4.81,4.32,2,1125,2.24
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,3,1405.25,4.44,4.65,4.68,4.55,4.78,4.92,4.56,2,1125,3.13
within an hour,f,t,Entire loft,Entire home/apt,t,1,1,4,2703.47,4.66,4.48,4.57,4.61,4.59,4.93,4.69,3,1125,1.78
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,3,1381.38,4.62,4.73,4.71,4.36,4.74,4.83,4.64,2,30,2.12
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,2,1673.21,4.91,4.95,4.96,4.93,4.92,4.98,4.89,2,1125,4.01
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.99,6,4840.22,4.95,4.94,4.98,4.97,4.93,4.59,4.89,2,60,1.9
Desconocido,f,f,Room in boutique hotel,Hotel room,f,1,0.9,1,1194.27,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,1125,1.3
Desconocido,f,f,Room in boutique hotel,Hotel room,f,1,0.9,1,1309,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,1125,1.3
within an hour,Desconocido,f,Private room in rental unit,Private room,f,1,0.11,2,890.12,4.6,4.8,4.4,5,5,5,4.25,2,1125,0.09
within an hour,Desconocido,t,Private room in guest suite,Private room,f,1,1,2,852.39,4.81,4.8,4.74,4.79,4.79,4.94,4.77,2,31,3.97
within an hour,Desconocido,t,Private room in rental unit,Private room,t,1,1,2,1105.72,4.87,4.9,4.73,4.93,4.84,4.93,4.86,1,5,3.49
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,7,4837.14,4.89,4.93,4.92,4.92,4.95,5,4.79,2,1125,1.52
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,6,3130.05,4.89,4.89,4.89,4.86,4.96,5,4.86,2,1125,0.64
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,1232,4.65,4.71,4.77,4.87,4.77,4.83,4.63,2,1125,1.02
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0,4,1001,4.79,4.83,4.92,4.83,4.92,4.67,4.79,2,1124,0.48
within an hour,Desconocido,t,Private room in guest suite,Private room,t,1,1,2,892.43,4.74,4.86,4.77,4.81,4.85,4.91,4.83,2,31,3.17
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,5,924,4.5,5,5,5,4.5,5,5,2,1125,0.04
within an hour,Desconocido,t,Private room in guest suite,Private room,t,1,1,2,849.31,4.73,4.77,4.78,4.72,4.81,4.93,4.73,2,31,3.96
within a few hours,t,t,Room in boutique hotel,Hotel room,f,1,0.76,3,6065.29,4.77,4.85,4.92,4.92,5,4.69,4.69,1,1125,0.27
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,4,1001.77,4.84,4.88,4.74,4.9,4.83,4.87,4.88,1,1125,3.34
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,2,984.83,4.97,4.96,4.99,4.96,5,4.83,4.93,2,1125,1.96
within an hour,f,t,Private room in loft,Private room,t,1,1,2,887.81,4.44,4.71,4.48,4.8,4.76,4.7,4.52,1,1125,4.27
within a few hours,f,t,Entire rental unit,Entire home/apt,f,1,0.79,6,2926,4.82,4.91,4.73,5,4.73,4.91,4.73,1,1125,0.24
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,4,1973.51,4.84,4.89,4.75,4.83,4.86,4.98,4.77,2,1124,2.65
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,4,2039.73,4.87,4.85,4.82,4.94,4.92,4.93,4.8,1,1125,1.3
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,2,1264.34,4.71,4.81,4.78,4.85,4.88,4.96,4.67,2,1124,2.12
within a few hours,f,t,Entire rental unit,Entire home/apt,f,1,0.79,3,1801.8,4,4,4.14,4.57,4.57,4.14,3.57,1,1125,0.14
within an hour,Desconocido,t,Entire rental unit,Entire home/apt,t,1,0.99,6,3943.94,4.88,4.84,4.8,4.76,5,5,4.96,1,1125,0.5
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,1254.33,4.79,4.9,4.73,5,4.95,4.79,4.71,2,1125,1.28
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,0.99,2,1121.89,4.91,4.93,4.91,4.84,4.93,5,4.83,2,1125,1.91
within an hour,t,t,Entire condo,Entire home/apt,f,1,0.9,2,1078,4.93,4.98,4.96,4.96,4.93,4.76,4.93,3,14,1.06
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.97,1,10,1155,4.48,4.52,4.35,4.67,4.59,4.94,4.57,1,1125,2.42
within an hour,Desconocido,t,Private room in rental unit,Private room,f,1,0.75,2,1540,4,5,5,5,5,4,4,1,1125,0.04
Desconocido,f,t,Entire rental unit,Entire home/apt,f,1,0.9,2,1001.77,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,354,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,1254.33,4.86,4.93,4.83,4.93,4.93,4.81,4.69,2,1125,1.22
Desconocido,f,t,Entire rental unit,Entire home/apt,t,1,0.9,3,808.5,4.91,4.93,4.93,4.93,5,4.87,4.8,1,60,0.9
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,1254.33,4.73,4.84,4.72,4.92,4.95,4.75,4.65,2,1125,1.72
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,1193.5,4.5,4.68,4.36,4.98,4.91,4.71,4.56,2,1125,1.34
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,2,1532.3,4.92,4.97,4.95,4.99,4.94,4.79,4.88,2,122,2.09
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,1400.63,4.69,4.87,4.67,4.91,4.91,4.67,4.67,2,1125,0.91
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,6,1264.34,4.87,4.77,4.87,4.74,4.69,4.85,4.82,2,365,0.75
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,6,1264.34,4.93,4.9,4.95,4.8,4.98,4.88,4.88,2,365,1.16
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,1143.45,4.66,4.81,4.58,4.91,4.88,4.65,4.65,2,1125,1.73
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,6,1264.34,4.9,4.88,4.82,4.91,4.88,4.86,4.87,2,365,1.74
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,6,1342.88,4.86,4.88,4.87,4.86,4.83,4.86,4.83,2,365,1.47
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,6,1264.34,4.84,4.88,4.88,4.83,4.9,4.83,4.84,2,365,1.12
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,3,1431.43,4.68,4.74,4.66,4.84,4.8,4.95,4.67,2,1125,2.86
within a day,Desconocido,t,Entire rental unit,Entire home/apt,f,0.83,0.85,6,3187.8,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,1125,1.3
within a few hours,f,t,Entire rental unit,Entire home/apt,f,0.99,0.92,8,3512.74,4.76,4.71,4.76,4.57,4.9,4.86,4.62,2,1125,1.45
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,6,1737.89,4.89,4.89,4.91,4.88,4.89,4.85,4.83,2,365,2.34
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.96,2,897.05,4.99,4.99,4.95,4.95,4.98,4.82,4.95,3,37,2.63
Desconocido,f,t,Entire rental unit,Entire home/apt,f,1,0.9,3,418.11,4.48,4.87,4.81,4.94,4.79,4.58,4.62,2,90,1.02
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,1254.33,4.61,4.61,4.45,4.88,4.86,4.7,4.62,2,1125,1.5
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,5,1616.23,4.73,4.75,4.85,4.86,4.93,4.9,4.75,2,1125,2.84
Desconocido,f,t,Entire rental unit,Entire home/apt,t,1,1,4,1584.66,4.35,4.22,4.7,4.48,4.57,4.74,4.43,1,1125,0.47
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,1061.83,4.75,4.8,4.64,4.89,4.93,4.71,4.64,2,1125,1.76
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,1070.3,4.74,4.85,4.72,4.92,4.92,4.68,4.69,2,1125,1.3
within an hour,f,t,Entire serviced apartment,Entire home/apt,t,1,1,5,1704.78,4.7,4.73,4.63,4.46,4.7,4.77,4.68,2,1125,1.68
Desconocido,f,t,Entire rental unit,Entire home/apt,f,1,0.9,2,582.89,4.86,4.93,4.91,4.75,4.95,4.66,4.75,3,30,0.86
within an hour,f,t,Entire rental unit,Entire home/apt,f,0.9,0.99,2,1639.33,4.64,4.71,4.64,4.79,4.79,5,4.43,2,1125,0.29
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.9,1,4,3003,4.99,4.93,4.96,4.85,4.96,4.93,4.92,2,1125,1.44
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.98,6,4014.78,4.72,4.79,4.69,4.89,4.88,5,4.71,3,1125,1.4
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,1426.04,4.7,4.77,4.66,4.58,4.68,4.83,4.68,1,1125,2.4
within an hour,f,t,Room in boutique hotel,Private room,f,1,0.58,3,6065.29,4,5,4,5,5,3,2,1,1125,0.02
Desconocido,f,t,Entire rental unit,Entire home/apt,t,1,0.9,4,808.5,4.96,4.95,4.95,4.83,4.92,4.85,4.88,1,90,1.49
Desconocido,f,f,Entire rental unit,Entire home/apt,f,1,0.9,4,800.8,5,5,5,5,5,4.85,5,2,7,0.26
within an hour,t,t,Entire condo,Entire home/apt,t,1,1,4,3099.25,4.85,4.92,4.88,4.96,4.96,4.98,4.73,3,365,0.94
Desconocido,f,t,Private room in rental unit,Private room,f,1,0.9,2,616,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,30,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,1369.83,4.74,4.91,4.91,4.81,4.88,4.88,4.79,2,1125,0.84
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,1369.83,4.67,4.84,4.94,4.84,4.92,4.69,4.63,2,1125,0.96
within an hour,t,t,Entire condo,Entire home/apt,f,1,0.91,5,1837.22,4.9,4.94,4.94,4.93,4.99,4.87,4.93,2,1125,1.41
Desconocido,Desconocido,f,Private room in home,Private room,f,1,0.9,3,847,0,4.8,4.7,4.8,4.8,4.8,4.7,1,1125,0.02
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,8,885.5,4.7,4.82,4.55,4.73,4.88,4.85,4.7,1,1125,0.69
within a day,t,t,Entire condo,Entire home/apt,f,1,1,4,1540,4.97,4.94,4.81,4.91,4.94,4.88,4.97,2,30,0.67
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,3,1694,4.13,4.63,4.63,4.75,4.25,4.88,4.75,2,1125,0.16
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,1548.47,4.79,4.89,5,4.79,4.75,4.89,4.71,2,1125,0.56
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,3,1858.01,4.71,4.73,4.82,4.69,4.6,4.91,4.71,2,1125,0.91
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,2003.54,4.55,4.45,4.45,4.27,4.45,4.82,4.55,2,1125,0.24
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,4,2605.68,4.96,4.91,4.96,4.96,4.95,4.95,4.86,2,30,1.11
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,4,2193.73,4.78,4.85,4.86,4.83,4.85,4.88,4.66,1,99,1.34
Desconocido,f,t,Entire rental unit,Entire home/apt,f,1,0.9,4,765.38,4.68,4.82,4.35,4.88,4.94,4.91,4.68,2,1125,0.68
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.67,1,4,3070.76,5,5,5,5,5,5,5,1,30,0.05
within a few hours,f,t,Entire rental unit,Entire home/apt,f,1,0.57,2,819.28,4.94,4.78,4.89,5,4.94,4.89,5,2,50,0.36
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.37,2,1570.8,4.7,4.8,4.7,4.8,4.8,4.8,4.7,3,365,1.3
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,0.99,2,937.09,4.77,4.86,4.49,4.89,4.87,4.9,4.84,1,27,2.02
within a few hours,f,t,Entire serviced apartment,Entire home/apt,f,0.99,0.83,6,1365.98,4,4.75,4.75,5,4.5,4.25,4.75,1,1125,0.08
within an hour,f,t,Entire serviced apartment,Entire home/apt,f,0.71,0.88,16,7006.23,3,3,3,3,4,5,3,2,1125,0.11
within an hour,f,t,Entire serviced apartment,Entire home/apt,t,1,0.99,2,1704.78,4.94,4.92,4.85,4.49,4.89,4.87,4.94,2,1125,1.15
within an hour,f,f,Entire rental unit,Entire home/apt,f,1,1,2,819.28,5,5,5,4,5,5,5,2,1125,0.02
Desconocido,f,t,Entire rental unit,Entire home/apt,t,1,1,2,3515.82,4.71,4.88,4.68,4.83,4.83,4.76,4.71,3,180,0.83
Desconocido,f,f,Shared room in rental unit,Shared room,f,1,0.9,1,7519.05,4.5,5,4,5,5,4.5,4.5,1,6,0.04
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,3,1144.22,4.9,4.96,4.93,4.93,4.9,4.71,4.88,3,1125,1.65
Desconocido,f,t,Entire rental unit,Entire home/apt,f,1,0,5,1925,4.97,4.94,4.91,4.85,4.91,4.91,4.91,3,365,0.7
within an hour,Desconocido,t,Entire rental unit,Entire home/apt,t,1,0.97,2,2167.55,4.86,4.86,4.86,5,4.71,4.57,4.57,2,1125,0.14
within a day,Desconocido,f,Private room in rental unit,Private room,f,0.5,0,2,1386,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,1125,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.99,6,3354.89,4.72,4.7,4.57,4.81,4.87,4.89,4.75,2,1125,4.24
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.67,1,4,3044.58,4.5,4.17,4.33,4.33,4.33,5,4.33,1,30,0.12
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.9,6,1463,4.99,4.99,4.99,4.99,5,4.95,4.96,2,1125,1.51
a few days or more,f,t,Entire rental unit,Entire home/apt,f,0.48,0.35,6,1977.36,3.83,4,4.17,4.83,4.25,4.83,4,1,1125,0.26
Desconocido,f,t,Entire rental unit,Entire home/apt,t,1,0.9,3,585.2,4.68,4.79,4.91,4.95,4.87,4.74,4.71,2,90,1.52
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,1763.3,4.91,4.95,4.87,4.95,4.88,4.98,4.85,2,100,2.44
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,6,1241.24,4.69,4.83,4.78,4.63,4.78,4.82,4.72,2,365,3.5
within a few hours,f,t,Entire rental unit,Entire home/apt,f,1,0.64,2,1384.46,4,5,4.5,4.5,5,5,4,3,1125,0.04
a few days or more,f,t,Entire rental unit,Entire home/apt,f,0.48,0.35,4,1883.42,4.67,4.67,4.4,4.93,4.87,5,4.6,1,1125,0.33
a few days or more,f,t,Entire rental unit,Entire home/apt,f,0.48,0.35,3,1892.66,4.42,4.68,4.16,4.74,4.42,4.89,4.47,1,1125,0.39
a few days or more,f,t,Entire rental unit,Entire home/apt,f,0.48,0.35,8,3398.78,3.92,3.75,3.75,4.25,4.17,4.17,3.83,1,1125,0.26
within a few hours,f,t,Entire rental unit,Entire home/apt,f,1,0.64,2,1694,5,5,5,5,5,5,4.75,3,1125,0.08
a few days or more,f,t,Entire rental unit,Entire home/apt,f,0.48,0.35,8,2853.62,4.63,4.75,4.5,4.88,4.69,4.94,4.56,1,1125,0.33
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.67,1,2,3044.58,4.79,4.82,4.82,4.85,4.82,4.98,4.78,1,30,2.09
within an hour,f,t,Room in aparthotel,Hotel room,t,0.67,1,4,3486.56,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,30,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.67,1,2,2471.7,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,30,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,6,1529.99,4.82,4.85,4.84,4.48,4.7,4.93,4.78,2,365,2.77
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,9434.81,4.8,4.5,4.6,5,5,4.9,4.8,2,1125,0.23
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,2,910.91,4.96,4.96,4.99,4.98,5,4.87,4.89,2,80,2.72
within a day,f,t,Entire rental unit,Entire home/apt,f,1,1,3,1509.2,5,4.83,5,5,5,5,5,2,1125,0.12
Desconocido,Desconocido,t,Entire rental unit,Entire home/apt,t,1,0.9,2,2263.8,4.53,4.51,4.75,4.42,4.39,4.92,4.71,2,1125,1.3
Desconocido,Desconocido,t,Entire rental unit,Entire home/apt,t,1,0.9,3,2373.14,4.5,5,3.5,5,4,5,3.5,2,1125,0.04
within an hour,f,t,Room in aparthotel,Hotel room,t,0.67,1,4,4007.08,5,5,5,5,5,5,5,1,30,0.11
Desconocido,f,t,Entire rental unit,Entire home/apt,t,1,0.9,2,518.21,4.36,4.62,4.72,4.98,4.8,4.74,4.5,2,90,0.99
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.98,1,2,1113.42,4.32,4.54,4.27,4.79,4.67,4.79,4.34,2,1125,1.66
Desconocido,Desconocido,t,Entire rental unit,Entire home/apt,t,1,0.9,4,2825.9,4.71,4.76,4.86,4.48,4.52,4.81,4.67,2,1125,0.44
a few days or more,f,f,Entire rental unit,Entire home/apt,f,0,0,4,1821.82,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,25,1.3
Desconocido,Desconocido,t,Private room in rental unit,Private room,t,1,0.9,6,3846.15,3.25,3,3.5,3,3.5,3.5,3.5,2,1125,0.22
Desconocido,Desconocido,t,Entire rental unit,Entire home/apt,t,1,0.9,6,3642.87,4,4,5,3,3.67,5,4.33,2,1125,0.13
within an hour,f,t,Room in serviced apartment,Hotel room,t,0.67,1,4,3486.56,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,30,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.67,1,2,3044.58,4.67,4.67,5,5,5,5,4,1,30,0.06
within an hour,f,t,Private room in rental unit,Private room,f,1,1,2,1821.82,5,5,5,5,5,4.88,5,2,10,0.47
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,1652.42,4.48,4.55,4.54,4.49,4.67,4.9,4.42,2,30,1.35
Desconocido,f,f,Room in serviced apartment,Hotel room,t,1,0.9,2,1563.87,4.62,4.77,4.92,4.85,4.69,4.46,4.54,1,28,0.43
Desconocido,f,f,Room in serviced apartment,Hotel room,t,1,0.9,4,1743.28,4.73,4.82,4.82,4.64,4.73,4.64,4.64,1,30,0.52
within an hour,t,t,Entire loft,Entire home/apt,f,1,1,5,3494.26,4.81,4.92,4.81,4.85,4.81,4.96,4.77,1,99,1.07
within an hour,t,t,Entire home,Entire home/apt,f,1,1,3,2225.3,4.8,4.87,4.87,5,5,4.79,4.73,2,1125,0.31
within an hour,t,t,Entire guest suite,Entire home/apt,t,1,0.98,3,857.78,4.78,4.83,4.8,4.87,4.79,4.68,4.79,2,28,3.78
within an hour,t,t,Entire guest suite,Entire home/apt,t,1,0.98,2,757.68,4.84,4.95,4.82,4.99,4.82,4.7,4.93,2,28,2.12
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,4,1968.89,4.76,4.83,4.74,4.94,4.92,4.97,4.77,2,60,3.35
within a few hours,t,t,Entire loft,Entire home/apt,f,1,0.88,2,1371.37,4.94,4.92,4.8,4.92,4.96,5,4.88,2,31,1
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,2611.84,4.66,4.78,4.75,4.78,4.69,4.75,4.59,1,1125,0.67
within an hour,Desconocido,t,Private room in rental unit,Private room,f,1,0.5,2,1540,5,4,5,4,5,4,4,1,30,0.02
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,2692.69,4.6,4.8,4.6,4.8,5,4.93,4.6,1,1125,0.31
Desconocido,f,t,Entire rental unit,Entire home/apt,t,1,1,3,1732.5,5,4.96,4.92,5,5,4.69,5,2,1125,0.52
Desconocido,f,t,Entire rental unit,Entire home/apt,f,1,0.9,4,1730.19,4.67,5,4.67,5,5,4.67,4.67,3,1125,0.06
Desconocido,f,t,Entire rental unit,Entire home/apt,f,1,0.9,4,2003.54,5,5,5,5,5,5,5,3,1125,0.04
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,4620,4.94,4.88,4.94,4.81,4.94,4.88,4.94,2,40,0.34
Desconocido,f,t,Entire rental unit,Entire home/apt,t,1,1,3,1584.66,4.26,4.53,4.53,4.46,4.61,4.63,4.44,1,1125,1.15
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,3,2125.2,4.52,4.74,4.57,4.87,4.87,4.91,4.52,3,180,0.46
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,6,3099.25,4.93,4.92,4.91,4.97,4.95,4.95,4.86,2,365,3.02
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,1067.22,4.82,4.9,4.71,4.94,4.89,4.9,4.85,1,21,3.26
within an hour,Desconocido,t,Private room in condo,Private room,f,1,0.96,2,1155,4.92,4.92,4.71,4.82,4.97,4.79,4.92,2,18,0.75
Desconocido,f,f,Room in serviced apartment,Hotel room,t,1,0.9,5,1834.14,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,28,1.3
Desconocido,f,f,Room in serviced apartment,Hotel room,t,1,0.9,5,1834.14,5,5,5,5,5,4,5,1,28,0.02
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,4,1606.99,4.83,4.9,4.77,4.94,4.81,4.85,4.81,1,1124,0.94
within a few hours,f,t,Entire serviced apartment,Entire home/apt,f,0.99,0.83,4,1769.46,4.5,5,4.25,4.75,4.75,4.75,5,1,1125,0.22
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.33,4,2295.37,4.67,5,4,5,5,4,4.67,2,1125,0.08
within an hour,f,t,Private room in guest suite,Private room,t,0.7,0.97,4,2546.39,4.5,4.5,5,5,5,5,5,1,50,0.05
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,1517.67,4.92,4.93,4.88,4.94,4.93,4.81,4.86,1,1125,3.92
within a day,f,f,Entire rental unit,Entire home/apt,f,1,0.9,4,2157.54,4.67,4.78,4.33,4.78,4.78,4.78,4.44,2,1125,0.18
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.67,1,2,3096.17,2.5,2.5,5,4.5,3.5,5,2.5,1,30,0.04
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,8,4532.22,4.91,4.97,4.9,4.91,4.96,4.95,4.86,2,30,2.28
within a few hours,f,t,Entire serviced apartment,Entire home/apt,f,0.99,0.83,5,1092.63,4.56,4.78,4.44,4.89,4.78,4.67,4.89,1,1125,0.18
a few days or more,f,t,Entire rental unit,Entire home/apt,f,0.48,0.35,2,1368.29,4.59,4.59,4.59,4.73,4.55,4.91,4.68,2,1125,0.44
within an hour,f,t,Private room in guest suite,Private room,t,0.7,0.97,4,1962.73,4.5,4.45,4.5,4.5,4.14,4.59,4.36,1,50,0.91
