host_response_time,host_is_superhost,host_identity_verified,property_type,room_type,instant_bookable,host_response_rate,host_acceptance_rate,capacity,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,minimum_nights,maximum_nights,reviews_per_month
within a few hours,f,t,Private room in home,Private room,f,1,0.71,2,1251.46,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,8,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within a few hours,f,t,Entire rental unit,Entire home/apt,f,1,0.18,2,2043.2,4.7,4.8,4.7,4.8,4.9,4.8,4.7,30,90,0.7
within a day,t,t,Entire home,Entire home/apt,f,0.96,0.5,2,1264.23,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,2,4086.4,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within a day,f,t,Entire rental unit,Entire home/apt,f,0.89,0.64,2,2030.43,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,3,3550.06,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,90,0.7
within a few hours,Desconocido,t,Entire rental unit,Entire home/apt,f,0.93,0.74,2,2030.43,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.97,0.99,4,1992.12,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,t,t,Entire home,Entire home/apt,t,1,0.96,8,6717.02,4.7,4.8,4.7,4.8,4.9,4.8,4.7,30,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Entire home,Entire home/apt,f,1,0.82,5,3562.83,5,5,5,5,5,5,5,28,365,1
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within a few hours,f,t,Entire rental unit,Entire home/apt,f,1,0.62,2,2043.2,4.7,4.8,4.7,4.8,4.9,4.8,4.7,31,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.92,1,3,3384.05,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.97,0.99,4,1787.8,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,f,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,f,0.9,0.51,1,574.65,3,5,4,5,5,5,5,28,365,1
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,t,t,Private room in home,Private room,t,0.9,1,2,408.64,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,3,3767.15,5,5,4,5,5,5,4,28,1125,1
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Entire home,Entire home/apt,t,1,1,16,8313.27,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Entire home,Entire home/apt,t,1,0.9,8,9194.4,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,90,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,5,4354.57,5,5,5,5,5,5,5,28,365,1
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within a few hours,f,t,Private room in home,Private room,f,1,0.89,1,689.58,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,f,0.86,0.83,2,587.42,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,778.97,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,6,1660.1,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Entire home,Entire home/apt,f,1,0.88,3,3192.5,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,0.86,0.83,2,638.5,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.97,0.99,2,1609.02,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,t,t,Private room in guest suite,Private room,f,1,0.89,1,510.8,5,5,5,5,5,5,5,28,60,1
within an hour,f,t,Private room in home,Private room,t,1,1,2,1085.45,5,5,5,5,5,5,5,28,1125,1
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.97,0.99,2,1634.56,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,t,t,Private room in home,Private room,f,1,0.98,2,1660.1,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,360,0.7
Desconocido,f,t,Private room in home,Private room,f,0.9,0.9,2,1902.73,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Entire condo,Entire home/apt,t,1,1,4,1532.4,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1609.02,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within a few hours,t,t,Private room in rental unit,Private room,f,1,0.92,1,1034.37,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.9,2,638.5,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,766.2,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,f,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within a day,f,t,Entire rental unit,Entire home/apt,f,0.63,0,3,1430.24,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,f,1,0.97,1,791.74,4.5,5,4.5,4.5,4.5,4.5,4.5,28,1125,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Private room in home,Private room,f,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,2,1008.83,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,3,1136.53,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,1187.61,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within a few hours,f,t,Entire home,Entire home/apt,f,0.78,1,4,1404.7,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,f,1,1,2,1008.83,5,5,5,5,5,5,5,28,7,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
within an hour,f,t,Private room in home,Private room,t,0.93,0.93,2,1340.85,5,5,5,5,5,5,5,28,365,0.7
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.86,1,3,3575.6,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Private room in rental unit,Private room,t,0.94,1,2,1787.8,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Private room in home,Private room,t,1,1,1,893.9,4.7,4.8,4.7,4.8,4.9,4.8,4.7,33,365,0.7
Desconocido,f,t,Private room in home,Private room,f,0.9,0.9,4,2681.7,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
